0,23,0,0,1,0.043,0.167,0,0.2,0.484
0,24,0,0,0.5,0.042,0.833,0,0.4,0.398
0,25,0,0,1,0.04,0,0,0.2,0.297
1,26,0,0,1,0.038,0,0.333,0.2,0.664
0,27,0,0,1,0.037,0,0.667,0.2,0.406
1,28,0,0,1,0.036,0.333,0.667,0.2,0.484
0,29,0,0,0.6,0.034,0.167,0.333,0.2,0.711
0,1,0,0,0.8,1,0,0,1,0.436
1,2,0,0,1,0.5,1,0,0.5,0.769
1,3,0,0,0.45,0.333,0.571,0,0.167,0.821
0,4,0,0,0.7,0.25,0.714,0,0.333,0.667
1,5,0,0,1,0.2,0.857,0,0.167,0.641
1,6,0,0,0.6,0.167,0.429,0,0.333,0.974
0,7,0,0,0.6,0.143,0.571,0,0.167,1
1,8,1,0,0.05,0.125,1,1,0.5,0
0,9,0,0,0.9,0.111,0.286,0,0.167,0.692
0,10,0,0,1,0.1,0,1,0.167,0.821
0,11,0,0,1,0.091,0.143,1,0.167,0.718
0,12,0,0,0.75,0.083,0.286,0,0.167,0.769
0,1,0,0,0.75,1,0.4,0,1,0.382
1,2,0,0,0.75,0.5,1,0,0.6,0.676
0,3,0,0,1,0.333,0.6,0,0.2,0.676
1,4,0,0,0.8,0.25,0.4,0,0.4,1
0,5,0,0,0.95,0.2,0.2,0,0.2,0.735
0,6,0,0,0.75,0.167,1,0,0.4,0.765
1,7,0,0,1,0.143,0.6,1,0.6,0.588
1,8,0,0,1,0.125,0,0,0.2,0.559
0,9,0,0,1,0.111,0,0,0.2,0.765
0,10,0,0,0.9,0.1,0,0,0.2,0.618
0,11,0,0,1,0.091,0,0,0.2,0.529
0,1,0,0,0.8,1,0.08,0,1,0.051
1,2,0,0,1,0.5,0.24,0,0.8,0.063
1,3,0,0,0.7,0.333,0.12,0,0.2,0.251
1,4,0,0,0.95,0.25,0.12,0,0.4,0.173
0,5,0,0,1,0.2,0.24,0,0.4,0.149
0,6,0,0,0.6,0.167,0.32,0,0.4,0.164
1,7,0,0,0.7,0.143,0.2,0,0.4,0.101
1,8,0,0,0.6,0.125,0.28,0,0.2,0.343
0,9,0,0,0.9,0.111,0.08,0,0.2,0.06
0,10,0,0,1,0.1,0.08,0,0.2,0.069
1,11,0,0,0.7,0.091,0.24,0,0.8,0.185
0,12,0,0,1,0.083,0.12,0,0.4,0.069
0,13,0,0,0.1,0.077,1,0,0.4,1
0,14,0,0,0.4,0.071,0.84,0,0.2,0.827
0,1,0,0,0.8,1,0.25,0,1,0.284
1,2,0,0,1,0.5,1,0,0.6,0.352
0,3,1,0,0.45,0.333,0.5,0,0.6,0.58
1,4,0,0,1,0.25,0.5,0,0.6,0.284
1,5,0,0,1,0.2,0.125,0,0.2,0.75
0,6,0,0,0.95,0.167,0.375,0.333,0.4,0.716
1,7,0,0,0.85,0.143,0.5,0,0.4,0.364
0,8,1,0,0.85,0.125,0.625,0,0.4,0.659
1,9,0,0,1,0.111,0.375,0,0.2,0.386
0,10,0,0,0.45,0.1,0.125,1,0.4,0.761
0,11,0,0,1,0.091,0.25,0,0.2,0.273
0,12,0,0,0.9,0.083,0,0,0.4,0.909
0,13,0,0,0.55,0.077,0,0.333,0.2,0.773
0,14,0,0,1,0.071,0,0.333,0.2,0.42
0,15,0,0,1,0.067,0.125,0,0.4,0.318
1,16,0,0,1,0.062,0.125,0,0.4,0.591
0,17,0,1,1,0.059,0.25,0.333,0.2,0.364
0,18,0,0,0.85,0.056,0,0,0.2,0.795
0,19,0,0,0.85,0.053,0,0,0.2,0.545
0,20,0,0,0.9,0.05,0.625,0,0.2,0.5
1,21,1,0,0.5,0.048,0.25,0,0.2,1
0,1,0,0,0.8,1,0.25,0,1,0.419
1,2,0,0,0.2,0.5,0.75,0,0.333,0
1,3,0,0,0.95,0.333,0.25,0.5,0.5,0.505
0,4,0,0,0.75,0.25,0.125,0,0.333,0.452
0,5,0,0,0.6,0.2,0,0,0.167,0.796
0,6,0,0,0.85,0.167,0,0,0.333,0.452
1,7,0,0,0.4,0.143,0.25,0,0.333,0
0,8,0,0,1,0.125,0,0,0.167,0.505
0,9,0,0,0.95,0.111,0,0.5,0.167,0.516
0,10,0,0,1,0.1,0.25,0,0.333,0.441
1,11,0,0,1,0.091,0.375,0,0.167,0.462
1,12,0,0,1,0.083,0,0,0.333,0.667
1,13,0,0,0.9,0.077,0,0,0.333,0.462
1,14,0,1,0.2,0.071,0.625,0,0.5,0
1,15,0,0,1,0.067,0.5,0,0.167,0.602
0,16,0,0,1,0.062,0.125,0.5,0.167,0.462
0,17,0,0,0.4,0.059,0.625,0,0.167,0
0,18,0,0,1,0.056,0.5,0.5,0.167,0.57
0,19,0,0,0.95,0.053,0,0,0.167,0.398
0,20,0,0,1,0.05,0.75,0.5,0.167,0.473
0,21,0,0,0.85,0.048,0.25,0.5,0.167,0.473
0,22,0,0,1,0.045,0.25,0,0.167,0.43
0,23,0,0,0.65,0.043,1,0,0.167,0.731
1,24,0,0,0.9,0.042,0.25,0,0.167,0.667
1,25,0,0,1,0.04,0.5,0,0.333,0.548
0,26,0,0,0.85,0.038,0.75,0.5,0.167,0.538
0,27,0,0,0.85,0.037,0.25,0,0.167,0.387
1,28,0,0,0.5,0.036,0.25,0,0.333,1
1,29,0,0,0.6,0.034,0.75,0.5,0.667,0.828
0,30,0,0,0.15,0.033,0.75,0,0.167,0
0,31,0,0,0.2,0.032,0.25,1,0.167,0
1,32,0,0,1,0.031,0.375,0,0.167,0.484
0,33,1,0,1,0.03,0.125,0,0.333,0.419
1,34,0,0,0.85,0.029,0.125,0.5,0.333,0.613
0,1,0,0,0.9,1,1,0,1,0.603
0,2,0,0,0.95,0.5,0.5,0.5,0.333,0.707
1,3,0,0,1,0.333,0,0,0.167,0.776
1,4,0,0,0.8,0.25,0,0,0.167,0.879
0,5,0,0,1,0.2,0,0,0.167,0.603
0,6,1,0,1,0.167,0.5,0,0.167,0.776
1,7,0,0,1,0.143,0,0,0.167,0.776
0,8,0,0,1,0.125,0,0,0.167,0.724
1,9,0,0,1,0.111,0,0,0.167,0.776
0,10,0,0,0.8,0.1,1,0.5,0.167,0.845
0,11,0,0,0.9,0.091,0,0,0.167,1
1,12,0,0,1,0.083,0,0,0.167,0.724
0,13,1,0,0.85,0.077,0,0.5,0.167,0.828
0,14,0,0,0.85,0.071,0.5,0,0.167,0.69
1,15,0,0,0.85,0.067,0.5,1,0.167,0.879
1,16,0,0,1,0.062,1,0,0.167,0.707
0,17,0,0,1,0.059,0,0,0.167,0.707
1,18,0,0,1,0.056,0,0,0.333,0.81
0,19,0,0,0.6,0.053,0,0,0.167,0.828
1,20,0,0,0.95,0.05,0,0,0.167,0.845
1,21,0,0,1,0.048,1,0,0.167,0.741
0,22,0,0,1,0.045,0,0,0.167,0.81
0,23,0,0,1,0.043,0.5,0,0.167,0.621
0,24,0,0,1,0.042,0.5,0,0.333,0.672
1,25,0,0,1,0.04,1,0.5,0.167,0.603
0,26,0,0,1,0.038,0,0,0.167,0.69
0,27,0,0,1,0.037,0,0,0.167,0.638
0,28,0,0,0.9,0.036,0.5,0,0.167,0.672
0,29,0,0,0.55,0.034,0,0,0.167,0.534
0,30,0,0,0.55,0.033,0,0,0.167,0.534
0,31,0,0,0.55,0.032,0,0,0.167,0.534
0,1,0,0,0.85,1,0.026,0,1,0.041
1,2,0,0,0.9,0.5,0.158,0,0.833,0.057
0,3,0,0,1,0.333,0.132,0,0.167,0.041
1,4,0,0,1,0.25,0.158,0,0.167,0.039
1,5,0,0,0.55,0.2,0.184,0,0.167,0.246
1,6,0,0,1,0.167,0.079,0,0.167,0.051
0,7,0,0,1,0.143,0.105,0,0.333,0.111
1,8,1,0,0.15,0.125,0.079,0,0.167,0
0,9,0,0,1,0.111,0.053,0,0.167,0.129
0,10,0,0,0.3,0.1,0.053,0,0.167,0
0,11,0,0,-0.2,0.091,0.026,0,0.167,0
0,12,0,0,0.65,0.083,0.026,0,0,0.197
0,13,1,1,0.1,0.077,0.053,0,0.667,0
0,14,0,0,0.25,0.071,0.132,0,0.5,0.308
0,15,0,0,0.85,0.067,0,0,0,0.123
1,16,0,0,-2.7,0.062,1,1,0.167,0
1,17,0,0,-0.15,0.059,0.526,0.467,0.167,1
0,1,0,0,0.75,1,0.067,0,1,0.094
1,2,0,0,1,0.5,0.167,0,0.4,0.107
0,3,0,0,0.6,0.333,0.233,0,0.4,0.178
1,4,0,1,0.85,0.25,0.133,0.067,0.2,0.479
1,5,1,0,1,0.2,0.233,0,0.2,0.139
0,6,0,0,0.8,0.167,0.167,0,0.2,0.288
0,7,1,0,0.5,0.143,0.233,0,0.2,0.304
0,8,0,1,1,0.125,0,0,0.2,0.142
1,9,0,0,0.45,0.111,0.2,0.067,0.4,0.304
0,10,0,0,0.5,0.1,0.033,0,0.2,0.324
1,11,0,0,0.25,0.091,0.167,0,0.2,0
0,12,0,0,1,0.083,0.1,0,0.2,0.117
1,13,0,0,1,0.077,0.067,0,0.4,0.142
1,14,0,0,0.35,0.071,0.1,0,0.4,0
1,15,1,0,0.25,0.067,0.133,0,0.2,0
0,16,0,0,1,0.062,0.067,0,0.4,0.129
0,17,0,0,0.7,0.059,0.133,0,0.2,0.133
1,18,0,0,0.45,0.056,0.2,0,0.4,0.33
0,19,0,0,1,0.053,0.033,0,0.2,0.146
0,20,0,0,1,0.05,0.067,0,0.2,0.113
0,21,0,0,0.7,0.048,0.1,0,0.2,0.159
0,22,0,1,1,0.045,0.033,0,0.4,0.275
0,23,0,0,0.2,0.043,0.233,0,0.2,0
1,24,0,0,-0.45,0.042,1,1,1,0
0,25,0,0,0.95,0.04,0.467,0.467,0.2,1
1,26,0,0,-0.25,0.038,1,1,0.8,0
0,27,0,0,0.95,0.037,0.467,0.467,0.2,1
0,28,0,0,0.75,0.036,0.067,0,0,0.013
0,1,0,0,0.75,1,0.065,0,1,0.093
0,2,1,0,0.9,0.5,0.129,0.067,1,0.14
0,3,0,0,1,0.333,0.194,0,0.25,0.266
1,4,0,0,0.85,0.25,0.29,0,0.25,0.261
1,5,0,0,1,0.2,0.097,0,0.5,0.14
0,6,0,0,0.95,0.167,0.032,0,0.25,0.302
0,7,0,0,0.85,0.143,0.194,0,0.25,0.121
0,8,0,0,0.2,0.125,0.161,0,0.25,0
0,9,0,0,0.8,0.111,0.161,0,0.25,0.429
1,10,0,0,0.7,0.1,0.065,0,0.5,0.291
0,11,0,0,0.7,0.091,0.065,0,0.25,0.442
0,12,0,0,0.6,0.083,0.032,0,0.25,0.299
0,13,0,0,0.7,0.077,0.065,0,0.25,0.302
1,14,0,0,0.3,0.071,0.226,0,0.25,0
1,15,1,0,0.2,0.067,0.129,0,0.5,0
1,16,0,0,1,0.062,0.129,0,0.25,0.115
0,17,0,0,0.55,0.059,0.065,0,0.5,0.286
1,18,0,0,0.3,0.056,0.161,0,0.25,0
0,19,0,0,0.8,0.053,0.097,0,0.25,0.426
0,20,0,0,0.5,0.05,0.097,0,0.25,0.148
1,21,0,0,1,0.048,0.032,0,0.5,0.137
1,22,0,1,0.35,0.045,0.097,0,0.25,0
1,23,0,0,0.5,0.043,0.29,0,0.25,0.266
0,24,0,0,0.8,0.042,0.065,0,0.5,0.264
1,25,0,0,0.45,0.04,0.161,0,0.25,0.305
1,26,0,0,1,0.038,0.065,0,0.5,0.099
0,27,1,1,0.45,0.037,0.032,0,0.25,0.288
0,28,0,0,-0.5,0.036,1,0.867,0.75,0
0,29,0,0,0.85,0.034,0.452,0.467,0.25,1
1,30,0,0,-0.4,0.033,1,1,0.5,0
0,31,0,0,0.95,0.032,0.419,0.467,0.75,0.995
0,32,0,0,0.8,0.031,0.065,0,0.25,0.104
0,1,0,0,0.75,1,0.071,0,1,0.327
1,2,0,0,0.7,0.5,0.571,0,0.5,0.5
1,3,0,0,1,0.333,0.143,0,0.25,0.606
0,4,0,0,1,0.25,0.071,0,0.25,0.356
0,5,0,0,1,0.2,0.214,1,0.25,0.75
0,6,0,0,1,0.167,0,0,0.25,0.654
0,7,0,0,1,0.143,0.143,0,0.5,0.462
0,8,0,0,1,0.125,0.071,0,0.25,0.49
1,9,0,0,0.75,0.111,0,1,0.25,0.721
1,10,0,0,0.7,0.1,0.143,0,0.25,0.51
1,11,0,0,0.7,0.091,0.429,0,0.25,0.558
0,12,0,1,0.25,0.083,0.571,0,0.75,0
0,13,0,0,0.65,0.077,0.214,0,0.25,0.452
0,14,0,0,1,0.071,0,1,0.25,0.779
1,15,0,0,0.85,0.067,0.357,1,0.25,0.663
1,16,0.5,0,0.5,0.062,0.071,1,0.25,0.692
0,17,0,0,0.95,0.059,0,1,0.25,0.644
0,18,0,0,0.95,0.056,0.214,0,0.5,0.394
0,19,0,0,0.45,0.053,1,0,0.25,1
0,20,0,1,0.2,0.05,0.5,0,0.5,0
1,21,0,0,-0.35,0.048,0,1,0.25,0
1,22,1,0,0.5,0.045,0.286,1,0.25,0.837
1,23,0,0,1,0.043,0,0,0.25,0.587
0,24,0,0,0.5,0.042,0,1,0.25,0.654
1,25,0,1,0.65,0.04,0.214,0,0.5,0.548
0,26,0,0,1,0.038,0.071,0,0.25,0.413
0,27,0,0,0.8,0.037,0,1,0.25,0.481
0,28,0,0,1,0.036,0.143,0,0.25,0.663
0,29,0,0,0.85,0.034,0,0,0.25,0.683
0,30,0,0,1,0.033,0.143,0,0.25,0.5
0,31,0,0,1,0.032,0.286,0,0.25,0.644
1,32,0,0,0.75,0.031,0.071,0,0.25,0.942
0,1,0,0,0.75,1,0.105,0,1,0.037
1,2,0,0,1,0.5,0.211,0,0.4,0.045
1,3,0,0,1,0.333,0.263,1,0.2,0.049
1,4,1,0,1,0.25,0.158,0,0.2,0.069
0,5,0,1,0.6,0.2,0.211,0,0.4,0.141
0,6,0,0,1,0.167,0.158,0,0.2,0.058
1,7,1,0,0.5,0.143,0.158,0,0.2,0.067
0,8,1,0,0.45,0.125,0,0,0.6,0.196
1,9,1,0,1,0.111,0.105,0,0.4,0.192
0,10,0,0,0.65,0.1,0.053,0,0.2,0.061
0,11,0,0,1,0.091,0.053,0,0.2,0.048
1,12,0,0,0.35,0.083,0.316,0,0.2,0
1,13,1,0,0.7,0.077,0.105,0,0.4,0.133
0,14,0,0,0.65,0.071,0.211,0,0.2,0.12
1,15,0,0,0.55,0.067,0.105,1,0.2,0.136
0,16,0,0,0.95,0.062,0.158,0,0.2,0.051
1,17,0,0,0.35,0.059,0.211,0,0.2,0
0,18,0,0,0.85,0.056,0.211,0,0.4,0.187
0,19,0,0,0.75,0.053,0.211,0,0.4,0.057
0,20,0,0,0.3,0.05,1,0,0.2,0.694
0,21,0,0,1,0.048,0.474,0,0.2,0.448
1,22,0,0,0.45,0.045,0.842,1,0.4,1
0,23,0,0,1,0.043,0.421,1,0.2,0.448
0,24,0,0,0.8,0.042,0.211,1,0,0.003
0,1,0,0,0.85,1,0.222,0,1,0.271
1,2,0,0,1,0.5,1,0,0.8,0.458
0,3,0,0,1,0.333,0.444,0,0.4,0.61
0,4,0,0,1,0.25,0.333,0,0.2,0.424
1,5,0,0,0.7,0.2,1,0,0.2,0.847
1,6,0,0,0.8,0.167,0.556,0,0.2,0.61
0,7,0,1,1,0.143,0.222,0,0.2,0.644
0,8,0,1,0.6,0.125,0.556,0,0.2,0.559
0,9,0,0,0.2,0.111,0.333,0.75,0.8,1
1,10,0,1,0.3,0.1,0.667,1,0.6,0.949
0,11,0,0,1,0.091,0,0,0.2,0.458
0,12,0,0,0.8,0.083,0,0.5,0.4,0.271
1,13,0,0,0.95,0.077,0.778,0,0.2,0.458
1,14,0,0,0,0.071,0.667,0.5,0.2,0
0,1,0,0,0.9,1,0.077,0,1,0.4
0,2,0,0,0.75,0.5,0.385,0,0.571,0.55
1,3,0,0,0.95,0.333,0.077,0,0.429,0.783
0,4,0,0,0.85,0.25,0.385,1,0.429,0.867
1,5,0,0,0.75,0.2,0.231,0.5,0.143,0.983
1,6,0,0,0.15,0.167,0.308,0,0.286,0
1,7,0,0,0.05,0.143,1,0,0.286,0
0,8,0,0,0.8,0.125,0.308,1,0.286,0.967
0,9,0,0,1,0.111,0.154,0,0.286,0.6
0,10,0,0,0.85,0.1,0,0,0.429,0.8
1,11,0,0,1,0.091,0.077,0,0.286,0.883
0,12,0,0,0.9,0.083,0,0,0.143,1
0,13,0,0,0.7,0.077,0,0,0.143,0.8
0,14,1,0,1,0.071,0.154,0,0.143,0.733
0,15,0,0,1,0.067,0.077,0.5,0.143,0.45
0,16,0,0,0.6,0.062,0.462,0,0.143,0.767
1,17,0,0,1,0.059,0.154,0,0.143,0.517
0,1,0,0,0.85,1,0.2,0,1,0.387
1,2,0,1,0.7,0.5,1,0,0.833,0.774
1,3,0,0,1,0.333,0.5,0,0.167,0.581
0,4,0,0,1,0.25,0,0,0.167,0.419
0,5,0,0,0.5,0.2,0.3,0,0.167,1
0,6,0,0,1,0.167,0,0,0.167,0.677
0,7,1,0,0.45,0.143,0.3,0,0.5,0.806
1,8,0,1,0.65,0.125,0.3,0,0.167,0.645
0,1,0,0,0.85,1,0.167,0,1,0.386
1,2,0,0,0.65,0.5,1,0,0.8,0.544
0,3,1,0,1,0.333,0.5,0,0.2,0.421
0,4,0,0,0.85,0.25,0.333,1,0.6,1
